0	40.748939	-73.99228
25	40.719726	-74.002472
99	25.696201	-100.351632
123	41.875497	-87.649484
157	40.443403	-79.954869
176	40.664266	-73.720107
204	33.884069	-84.475755
198	33.943894	-118.405023
235	41.953676	-87.747391
251	29.356387	-98.548264
283	42.367106	-71.074312
305	30.410412	-97.849603
316	25.678034	-100.288664
336	34.048314	-118.258581
359	40.755881	-73.985778
402	41.92174	-87.633758
453	40.739535	-73.990817
526	40.440023	-80.150371
563	40.76148	-74.075511
584	29.435305	-98.500543
602	37.781213	-122.402973
636	25.649498	-100.337853
682	38.915772	-77.032071
732	40.751591	-73.974121
773	38.887077	-77.002368
806	40.737714	-74.008015
863	34.045309	-118.250033
886	38.903762	-77.038385
898	37.804067	-122.274209
923	41.849919	-87.808839
950	42.354116	-71.069913
998	41.485993	-81.790291
1029	29.957547	-90.062909
1040	38.87306	-77.007487
1072	41.896599	-87.632175
454	40.743483	-73.994009
1091	37.773227	-122.440456
1126	32.872523	-96.76908
1175	41.867852	-87.642037
1193	41.874858	-87.627312
1216	41.871955	-87.650524
1248	33.753247	-84.387574
1260	38.930087	-77.049651
1274	42.957647	-87.951393
1323	39.915312	-86.111551
1349	41.890809	-87.631717
1395	27.948722	-82.458449
1463	40.742608	-73.992705
659	25.741994	-100.313562
1539	32.798391	-117.248118
1286	43.035143	-87.908041
1592	40.753449	-73.990421
1624	29.940353	-90.074319
640	25.638025	-100.314403
1688	42.938944	-88.047691
1703	43.075456	-87.881371
1792	34.098097	-118.343648
1801	42.960317	-88.007827
1820	39.095157	-84.496693
1845	40.755275	-73.978806
1973	33.765163	-84.348822
415	41.925171	-87.65289
2015	40.441623	-79.99064
2026	29.717688	-95.415573
228	33.640669	-84.436069
2082	32.877244	-117.236137
2096	41.788033	-87.742267
1321	42.947737	-87.901955
2116	40.449041	-80.174638
2130	40.742853	-74.000446
2187	39.788966	-86.156926
2203	33.75776	-84.39473
2215	33.826333	-84.365537
2240	40.760614	-74.003706
2253	44.854713	-93.24204
88	44.969978	-93.289558
2314	43.643249	-79.366264
2330	37.934628	-122.436951
2346	41.597554	-93.749731
2356	43.034015	-87.907008
2373	40.709924	-74.007189
2402	35.219667	-80.836868
1846	40.731698	-73.989227
2457	25.747545	-100.200484
2471	30.244498	-97.751884
394	40.742188	-73.987924
2561	29.436201	-98.649356
2587	25.715796	-100.350012
567	40.730844	-73.997356
2654	30.425602	-97.717006
2679	32.731467	-117.146802
1719	36.131185	-86.669426
2754	34.152367	-118.346137
2811	33.417768	-111.934429
2872	42.939055	-78.882431
232	47.443647	-122.302594
462	40.741161	-73.988113
2924	40.441542	-80.004394
19	33.435624	-112.003066
2980	42.89085	-78.876313
2987	40.747536	-73.98622
3008	31.778873	-106.504192
1557	33.835898	-118.260033
1050	38.897563	-77.006167
3070	37.337886	-121.885672
3117	37.80249	-122.402174
3139	41.499341	-81.69094
124	41.896651	-87.62816
3150	25.778069	-80.219593
2307	44.980365	-93.269645
125	41.895431	-87.624343
3194	33.844236	-84.489855
696	38.905177	-77.063009
1028	41.498742	-81.695452
1760	43.076568	-87.880712
3327	40.862479	-74.199128
3343	40.68893	-73.995667
3391	40.727612	-74.007306
3456	40.778439	-73.954515
3515	40.752751	-73.972943
3542	40.725687	-74.005701
3559	38.880101	-77.108531
3706	32.707849	-117.166051
2554	40.763823	-73.97301
2306	44.955642	-93.278537
3619	38.898814	-77.021781
3841	41.88175	-87.655368
3874	29.717451	-95.417716
3894	25.679154	-100.364173
3929	38.911201	-77.038217
1496	40.750614	-73.988564
1835	39.141476	-84.421119
4013	43.122796	-87.913544
4027	38.804969	-77.04639
4043	39.952484	-75.157986
4044	39.952028	-75.159659
1484	40.687226	-73.975654
4081	42.356498	-71.074269
1805	42.948862	-88.004499
4122	42.362987	-71.092379
384	25.794984	-80.275769
4201	25.726346	-100.215527
4222	33.773625	-84.357596
4238	44.948574	-93.330596
4272	31.89115	-106.440096
4292	37.760841	-122.435983
2973	33.43547	-111.997032
1330	39.907169	-86.064148
126	41.894773	-87.623848
564	40.73308	-74.170825
431	41.896789	-87.625953
4365	42.336532	-83.048916
4372	25.769465	-80.198935
954	42.367185	-71.076522
4423	25.673224	-100.430956
4435	29.743867	-95.381281
315	47.608854	-122.341347
4492	38.897504	-77.027217
4544	25.731934	-100.397429
4566	40.750996	-73.990688
906	37.712267	-122.212611
3826	37.815344	-122.354951
4213	25.715979	-100.249472
10	39.877007	-75.242443
4707	28.058243	-82.409853
2680	32.731156	-117.14694
4714	40.747635	-73.986375
4758	41.500035	-81.68933
4773	43.768708	-79.38592
4785	33.979894	-118.213602
4831	41.883167	-87.625439
4892	41.939462	-87.650449
4905	29.471764	-98.707211
4607	37.711325	-122.211753
4923	33.736301	-84.389645
4759	41.499602	-81.690404
3502	40.734056	-73.870847
4993	25.655705	-100.361285
3005	40.80927	-73.949071
5098	44.982156	-93.152926
5158	41.884739	-87.627683
5185	43.053414	-87.892326
5241	40.306547	-74.677527
5251	39.742383	-104.989095
5260	43.043311	-87.914502
951	42.350599	-71.078715
5315	37.767799	-122.476369
5357	41.9401	-87.65267
3731	40.76253	-73.965954
5369	37.785838	-122.406514
1473	40.695291	-73.987322
3976	40.752985	-73.996303
5501	40.74249	-73.993083
5527	40.730128	-74.000515
2268	44.85593	-93.244314
999	41.485939	-81.722387
5562	34.088137	-118.378994
5669	39.954557	-75.192425
5689	41.929613	-87.677078
5707	32.747489	-117.160192
5727	27.852757	-82.638382
2247	40.740261	-73.997715
764	40.785806	-73.950949
5759	30.256121	-97.746272
5792	34.141077	-118.372064
5824	43.671923	-79.386708
5842	39.279879	-76.608417
5850	33.762722	-84.337577
5889	38.945765	-76.737352
5900	42.349109	-71.096199
5921	40.738665	-73.975303
5950	45.51825	-122.675299
5964	32.817895	-96.80238
6007	33.419729	-111.934633
6058	40.737147	-74.030994
6065	39.953348	-75.170166
2726	36.129088	-86.670306
6131	37.776651	-122.393274
6140	37.639124	-122.419356
6181	34.055326	-118.246987
5212	43.039379	-87.897052
1201	35.116975	-89.913001
6221	49.168119	-123.136493
397	40.725561	-73.989824
1342	37.805645	-122.422375
6268	29.467213	-98.465867
6279	37.804766	-122.257662
890	38.924611	-77.052441
6313	39.344106	-76.58488
6331	41.942876	-87.649333
6348	29.781028	-95.539995
6369	37.784105	-122.404057
6384	40.745259	-73.98261
6413	47.611773	-122.33326
2948	40.758788	-73.978925
1833	39.203136	-84.377811
6469	41.951481	-87.649637
6498	33.902191	-84.470988
