0	3474	1
0	605	1
0	7572	1
0	4171	2
0	8947	1
0	8273	3
0	1724	1
0	4133	2
0	5068	1
0	3374	1
0	6327	25
0	4379	1
0	8981	10
0	3338	3
0	5645	1
0	491	1
0	500	1
0	1417	1
1	3913	1
1	3714	1
1	7269	5
1	6000	2
1	4249	1
1	6789	6
1	3619	1
1	5087	1
1	2452	1
1	1	1
1	4548	1
1	7722	1
1	4469	1
1	4466	4
1	7721	2
1	8723	11
1	7002	1
1	8347	1
1	6955	2
2	8431	17
2	5170	2
2	3880	3
2	4856	2
2	4845	1
2	1900	5
2	5329	1
3	977	1
3	8170	3
3	9099	1
3	6789	7
3	7012	4
3	6100	1
3	1	2
3	313	3
3	1862	1
3	8008	1
3	4842	1
3	5049	1
3	1036	1
3	8242	12
3	6801	1
3	7971	1
3	5107	1
3	84	1
4	8225	1
4	6134	28
4	724	1
4	1682	1
4	6694	33
4	4340	1
5	3184	1
5	8363	2
5	2621	1
5	6851	1
5	7289	3
5	1556	1
5	6378	1
5	9082	4
5	2570	1
5	4522	3
5	344	10
5	5817	1
5	2467	1
5	544	3
5	6315	1
5	2374	1
5	8410	1
5	6874	1
5	6954	1
5	2832	1
5	1404	1
6	3948	1
6	6962	1
6	4360	1
6	7584	4
6	2994	5
6	6814	1
6	6641	1
6	5855	1
6	7745	2
6	915	2
6	2571	3
6	5107	1
6	254	1
6	5367	1
7	5111	1
7	5175	2
7	5174	1
7	8730	1
7	7650	2
7	4100	1
7	6747	1
7	7036	1
7	3002	1
7	9056	1
7	5130	1
7	8193	1
7	5585	8
7	4064	3
7	4065	2
7	6789	51
7	2227	4
7	4068	2
7	8816	1
7	1735	3
7	4746	10
7	5588	1
7	1	6
7	7431	1
7	1403	8
7	1676	1
7	3293	1
7	1036	1
7	816	2
7	4597	1
7	8517	1
7	5060	1
7	976	1
7	414	1
7	2643	2
7	3486	1
7	8736	1
7	6930	1
7	8317	1
7	6617	1
7	5049	5
7	8242	2
7	5955	1
7	8410	1
7	1472	1
7	8472	1
7	2330	1
7	1990	7
7	4055	1
7	4054	1
7	4736	1
7	4935	1
7	6298	1
7	963	1
7	2994	1
7	3229	1
7	2210	2
7	5797	2
7	4210	1
7	2109	14
7	2534	2
7	6315	5
7	8282	3
7	4588	1
7	2253	2
7	8886	1
7	6255	2
8	3808	1
8	4321	1
8	3801	1
8	6169	1
8	7111	1
8	5527	1
8	6789	6
8	1502	1
8	8676	3
8	8736	1
8	3084	1
8	1676	1
8	2859	1
8	1359	85
8	5060	2
8	3480	1
8	5026	1
8	1032	1
8	3525	1
8	4468	1
8	7192	1
8	8353	5
8	9045	1
8	8797	5
8	2330	1
8	2552	2
8	1559	1
8	8186	2
8	2311	1
8	5797	1
8	3845	2
8	6314	2
8	7540	1
9	2711	6
9	886	1
9	5179	2
9	1126	1
9	4103	7
9	8271	2
9	5275	1
9	5355	4
9	7619	5
9	1942	74
9	6286	10
9	1946	21
9	3255	7
9	8923	1
9	4844	2
9	1509	62
9	3831	1
9	3401	2
9	5894	1
9	8410	1
9	1807	1
9	1705	1
9	4011	3
10	7303	1
10	3395	1
10	6789	8
10	8229	2
10	2643	1
10	332	1
10	1472	1
10	1120	1
10	6610	3
10	6089	1
10	8242	16
10	8542	1
11	4537	1
11	1223	6
11	7323	1
11	7371	17
11	3367	2
11	3239	1
11	3572	8
11	2118	1
11	3185	15
11	2742	4
11	5550	7
11	7475	16
11	8835	1
11	1541	1
11	7781	2
11	7892	5
11	7673	1
11	5932	2
12	3585	1
12	6791	2
12	6765	1
12	525	1
12	3659	1
12	5049	1
12	7722	1
12	3338	8
12	821	7
12	3161	1
13	3258	1
13	2623	2
13	1985	1
13	6262	4
13	8103	1
13	2214	5
13	8776	1
13	5442	2
13	1337	3
13	7701	4
13	6106	2
13	8410	2
13	1	1
13	6884	3
13	6739	8
13	7702	4
13	4543	2
13	8111	17
13	7289	3
13	6678	4
13	1382	4
14	1085	1
14	3820	1
14	2235	1
14	3069	1
14	3385	1
