13478	0
13477	1
13476	0
11378	2
1179	1
13475	3
13474	0
3822	1
2936	2
25271	1
617	2
25270	2
25269	3
14	4
13	4
8	2
12	0
11	0
10	1
9	0
25268	1
7	0
6	2
5	2
4	0
3	0
25267	1
2	3
25266	3
1	4
0	5
25295	6
9856	7
9100	0
17	1
25294	0
29	0
25293	1
19461	0
25292	1
2754	4
25291	0
2126	4
717	4
25290	1
32	2
25289	0
34	2
21775	1
31	0
33	3
25288	0
25287	1
25286	1
30	0
26	0
25285	1
15	0
28	0
25284	1
25275	0
25283	2
25282	0
27	1
18	0
25	1
24	5
25277	0
25281	0
25280	0
23	3
22	3
21	0
20	0
19	1
25279	0
25278	1
25276	0
16	0
25274	0
25273	0
22325	0
25272	0
25345	3
16598	0
25346	8
347	4
25331	0
25344	0
25343	5
4551	7
25342	8
25341	0
11831	8
25340	8
4894	2
40	8
25321	0
25339	1
25338	2
25325	8
25337	5
25336	8
25335	5
41	3
25334	0
25300	1
25297	0
25333	0
25332	8
39	0
38	2
25330	0
25329	8
25328	4
25327	4
25326	0
16025	7
25324	0
25323	0
37	0
25299	0
25304	5
25322	8
25320	0
25311	0
17623	8
25319	0
25318	0
25317	1
25316	1
25315	3
25310	0
25314	1
25313	1
25312	1
25296	1
36	0
25309	3
25308	1
25302	0
25307	3
25298	1
25306	0
25305	0
25303	0
25301	0
35	0
13486	4
5956	0
13485	2
13484	0
13483	3
1132	3
6058	0
13482	2
13481	2
13480	3
13479	3
13222	3
13490	0
13489	1
65	5
13488	4
13487	3
10664	5
13491	0
5108	0
4041	0
522	0
20757	1
20841	1
12249	4
13492	3
13515	2
13514	0
13513	3
13512	5
13511	5
13510	5
13509	0
13508	0
13507	7
13506	3
13505	3
13504	3
13503	3
13493	3
827	2
12745	0
628	5
13495	7
13502	3
13501	0
13500	3
13499	1
13498	0
13497	0
13494	1
13496	4
25398	4
2944	1
7452	1
57	8
25397	6
3290	0
11548	8
25396	0
56	0
73	6
25395	3
52	8
25394	2
1429	1
5738	1
139	2
25393	0
84	0
3052	3
25392	1
7812	0
25391	0
25372	1
6434	0
25390	0
5291	3
50	0
25389	0
25388	0
51	0
103	1
69	0
1741	0
114	0
7545	0
25387	8
12899	1
4868	0
60	0
25386	4
13266	0
4772	0
25385	0
25384	0
127	0
124	5
25367	0
13756	0
44	0
126	0
25382	0
125	1
123	0
25383	8
122	0
121	0
120	8
111	3
80	0
25381	1
119	0
118	0
47	0
117	0
116	2
72	0
115	0
113	0
112	0
110	2
109	0
108	0
25380	4
107	0
106	0
25379	0
105	0
104	3
102	4
25378	1
101	0
100	0
99	0
98	0
25377	0
97	0
96	0
25376	0
25375	0
25374	0
25373	0
95	0
25371	1
67	8
94	8
93	4
92	0
70	0
25370	1
91	0
90	0
89	0
88	0
87	0
86	0
85	0
25369	1
25368	8
25366	0
83	0
25365	0
82	1
25364	0
81	0
75	0
79	0
78	5
25363	0
77	8
76	4
58	1
74	0
71	0
25362	0
25361	0
68	4
25360	0
25359	1
66	0
64	1
63	2
25358	0
62	0
25357	8
25356	0
25355	0
25354	5
61	0
59	0
25353	1
25352	0
55	2
54	4
53	4
25351	0
25350	0
25349	0
49	8
25348	0
48	0
46	0
25347	5
45	2
43	0
42	0
11271	4
25403	3
25402	3
25409	3
25415	4
25411	5
25417	1
11737	0
25405	1
25416	5
25414	4
25413	3
2945	0
142	5
141	5
140	5
25412	5
25408	0
25410	0
138	0
25407	1
137	4
136	0
25406	3
25399	1
135	4
25404	5
134	1
133	4
132	1
131	1
130	4
25401	3
129	5
25400	5
15755	5
15729	0
128	1
25441	6
4886	3
5507	3
1005	8
3221	2
7072	3
6062	3
25461	0
25460	8
25459	7
22574	8
25458	4
11984	4
3175	0
8383	8
5720	3
5268	8
4529	8
25448	0
25457	1
25456	0
170	5
25455	8
169	3
25454	8
25453	0
25452	0
25451	4
168	0
162	0
167	0
166	0
165	2
25450	0
25430	8
164	0
163	0
25449	8
161	3
160	3
159	5
158	4
157	2
156	0
155	0
25447	3
25446	0
25445	4
25444	0
25443	0
23133	0
25442	0
154	0
25440	0
25439	3
153	0
25438	2
25437	0
25436	0
152	5
25435	8
151	8
150	4
144	4
25421	0
25434	0
25433	3
25432	7
149	0
146	8
25431	0
25429	1
25428	0
25427	3
25426	0
25425	0
148	0
25424	0
25423	0
147	0
25422	8
145	4
25420	1
25419	0
25418	0
143	0
4043	1
657	4
25472	0
13795	2
25471	8
3294	0
177	4
12253	0
190	0
189	8
25470	0
25469	3
180	8
181	8
25468	0
25467	0
188	8
187	0
25466	1
186	8
185	0
184	8
183	0
25465	2
25464	5
182	0
179	8
178	0
176	8
175	8
25463	0
25462	0
174	4
173	4
172	4
171	0
8663	0
25664	0
25719	2
1216	4
25718	0
25717	0
25716	4
25715	0
25714	0
25713	0
