0	5	1
0	4	3
0	3	1
0	0	6
0	2	7
0	1	1
1	0	16
1	1	10
1	3	3
1	5	1
1	2	3
1	4	4
1	7	1
2	0	4
2	2	2
2	8	3
2	3	1
2	7	1
2	4	1
3	0	89
3	2	6
3	8	30
3	4	6
3	1	13
3	5	6
3	6	5
3	3	5
4	1	4
4	5	4
4	4	5
4	0	4
4	2	1
5	0	17
5	4	11
5	8	9
5	5	3
5	2	4
5	3	13
6	0	9
6	4	8
6	8	12
6	1	1
7	3	6
7	2	8
7	0	48
7	4	17
7	5	10
7	8	8
7	1	17
8	0	30
8	8	12
8	1	20
8	2	11
8	4	1
8	7	1
9	5	14
9	0	51
9	4	24
9	1	2
9	3	2
9	2	2
10	2	7
10	0	1
10	4	5
10	3	6
10	5	3
10	1	2
11	0	244
11	8	101
11	2	21
11	4	15
11	1	71
11	5	10
11	3	3
12	2	3
12	4	19
12	0	7
12	8	4
12	1	4
12	5	3
13	4	11
13	2	1
13	8	5
13	5	1
13	0	14
13	3	1
14	1	6
14	0	34
14	4	16
14	8	10
14	5	9
14	2	11
14	3	2
15	4	37
15	8	3
15	1	25
15	0	8
15	2	3
16	1	26
16	0	39
16	4	2
16	2	7
16	8	10
16	5	8
16	3	3
17	0	98
17	1	45
17	4	25
17	5	8
17	8	8
17	2	3
17	3	17
18	5	2
18	0	13
18	4	6
18	3	2
18	2	2
18	8	2
18	1	1
19	0	12
19	4	6
19	2	1
19	8	4
20	0	49
20	4	36
20	3	11
20	5	9
20	7	4
20	1	20
20	2	7
20	8	6
21	5	5
21	4	12
21	8	6
21	1	4
21	0	17
21	2	1
22	0	10
22	3	18
22	4	4
22	8	6
22	5	1
23	0	23
23	8	12
23	4	8
23	1	6
23	5	10
23	3	3
23	2	1
24	3	3
24	8	1
24	0	3
24	4	3
24	2	1
24	1	1
25	1	2
25	0	27
25	8	8
25	2	8
25	4	3
25	5	3
26	2	8
26	1	4
26	4	1
26	0	1
26	5	1
26	8	4
27	0	77
27	5	16
27	8	53
27	1	13
27	2	8
27	4	13
27	3	11
28	4	6
28	0	4
28	2	2
28	8	2
28	5	1
28	3	1
29	0	4
29	4	4
29	8	1
29	1	1
29	2	8
30	0	14
30	2	8
30	8	4
30	5	2
30	4	3
30	1	3
30	3	6
31	8	55
31	0	80
31	1	3
31	2	1
31	5	2
32	8	4
32	0	14
32	3	2
32	5	1
32	4	3
33	0	30
33	1	17
33	8	7
33	5	2
33	2	3
33	4	8
33	7	2
34	0	170
34	8	75
34	1	8
34	2	5
34	4	16
34	5	3
34	3	3
35	8	13
35	0	37
35	3	8
35	4	4
35	5	1
35	1	4
35	2	1
36	3	2
36	2	9
36	0	12
36	8	4
36	4	1
36	5	1
37	2	5
37	4	27
37	0	46
37	1	6
37	8	3
37	5	4
38	0	35
38	8	12
38	4	2
38	1	3
38	3	1
39	1	32
39	2	8
39	0	16
39	4	14
39	8	2
40	1	3
40	2	1
40	3	8
40	8	1
40	4	2
40	0	2
41	8	3
41	5	4
41	4	9
41	0	3
41	3	1
41	2	4
42	1	38
42	0	27
42	4	6
42	2	4
42	5	9
42	8	2
43	0	50
43	4	2
43	8	3
43	1	1
43	2	2
43	5	1
44	1	3
44	0	4
44	8	2
44	4	5
44	3	1
44	2	2
45	0	34
45	5	3
45	8	4
45	1	5
45	4	5
46	7	4
46	5	10
46	2	3
46	4	8
46	1	4
46	0	5
46	3	1
47	4	16
47	0	5
47	8	3
47	5	1
47	1	1
47	2	1
48	2	13
48	5	14
48	0	51
48	1	12
48	4	12
48	3	2
48	8	3
49	0	211
49	8	28
49	1	116
49	2	28
49	4	47
49	3	6
49	5	8
49	7	1
50	4	5
50	0	16
50	8	1
50	5	1
50	2	4
51	3	10
51	4	10
51	8	1
51	0	18
51	1	9
51	5	2
51	2	3
52	0	88
52	4	45
52	2	8
52	8	6
52	1	23
52	3	5
52	5	3
53	1	72
53	0	82
53	2	24
53	5	5
53	4	12
53	3	5
53	8	2
54	3	1
