0	1	49	3428	2280	35	1	7	1061	116	11
1	1	49	1809	1040	20	1	7	2031	702	9
2	1	49	2483	1622	27	1	542	66402	57387	385
3	1	49	2876	2013	30	1	7	1544	76	5
4	1	49	3924	2815	32	1	22	5636	4249	39
5	1	49	4385	2627	20	1	1	32	0	0
6	1	49	2708	1014	42	1	5	224	30	1
7	1	49	2896	1730	27	1	44	9153	7660	48
8	1	49	3885	2239	21	1	28	6456	4696	47
9	1	49	3717	2539	36	1	11	2947	1689	14
10	1	49	2730	1084	75	1	0	0	0	0
11	1	49	3776	2172	16	1	1	1278	0	8
12	1	49	2984	1969	25	1	0	0	0	0
13	1	49	2770	1674	24	1	11	3382	1982	19
14	1	49	4235	2983	31	1	35	6653	5324	27
15	1	49	3709	2518	29	1	104	20007	17542	109
16	1	49	2881	2004	26	1	0	0	0	0
17	1	49	3194	2205	32	1	9	1786	263	3
18	1	49	3095	1904	27	1	0	0	0	0
19	1	49	4522	2986	24	1	43	3792	768	25
20	1	49	3360	2049	33	1	709	88339	75366	497
21	1	49	3313	2123	25	1	15	5243	3907	25
22	1	49	5035	3799	41	1	3	759	71	4
23	1	49	4440	2942	36	1	14	3888	2513	25
24	1	49	2967	1962	25	1	12	4302	2941	31
25	1	49	4517	3028	55	1	5	3080	1795	13
26	1	49	4106	2927	30	1	1	27	0	0
27	1	49	4262	2823	28	1	13	4819	3298	23
28	1	49	4751	3139	35	1	0	0	0	0
29	1	49	3055	1880	24	1	1	1278	0	8
30	1	49	4196	2699	21	1	4	1456	122	9
31	1	49	3610	2551	34	1	43	7872	6070	51
32	1	49	3079	1882	27	1	0	0	0	0
33	1	49	2788	1643	24	1	1	28	0	1
34	1	49	4904	3669	45	1	41	9626	8089	61
35	1	49	4364	3024	21	1	40	8031	5895	54
36	1	49	4619	3093	37	1	132	21722	18182	126
37	1	49	3001	2036	19	1	24	5581	4172	41
38	1	49	9221	5164	71	1	35	7210	2153	55
39	1	49	3980	2632	34	1	42	8066	6422	55
40	1	49	4174	2801	40	1	13	4166	2786	22
41	1	49	3672	2472	38	1	70	11962	10457	58
42	1	49	3459	2375	35	1	35	9668	8584	54
43	1	49	3997	2871	27	1	27	5738	4461	33
44	1	49	3304	2211	26	1	22	5013	3612	26
45	1	49	2774	1610	30	1	9	1642	625	3
46	1	49	3591	2517	25	1	72	14254	12517	72
47	1	49	2367	1431	29	1	76	11707	4691	80
48	1	49	3570	2438	26	1	31	6916	1749	33
49	1	49	3190	2054	22	1	0	0	0	0
50	1	49	5232	3936	37	1	97	17543	13734	124
51	1	49	4754	3226	57	1	76	12925	11422	95
52	1	49	2775	1676	27	1	1	1278	0	8
53	1	49	3971	2288	17	1	38	4655	2124	40
54	1	49	3779	2499	38	1	0	0	0	0
55	1	49	4154	2748	57	1	548	81755	67969	470
56	1	49	3267	2207	27	1	1	34	0	1
57	1	49	2638	1612	19	1	215	33436	25220	215
58	1	49	3389	2165	22	1	20	5066	3498	16
59	1	49	3052	1961	23	1	1	58	0	1
60	1	49	3657	2751	28	1	54	11033	9879	71
61	1	49	3733	2082	18	1	23	4957	3570	28
62	1	49	3915	2677	23	1	25	5691	4220	22
63	1	49	3302	2231	29	1	7	477	45	19
64	1	49	4255	2921	34	1	9	1020	302	17
65	1	49	4600	3287	37	1	12	3180	1954	14
66	1	49	4559	3322	45	1	49	12120	8165	63
67	1	49	2811	1811	32	1	2	1748	306	8
68	1	49	2947	1963	23	1	26	6513	5263	39
69	1	49	3886	2900	32	1	7	2298	802	10
70	1	49	3760	2481	33	1	114	19586	16944	89
71	1	49	4654	3232	39	1	1	130	0	1
72	1	49	3680	2751	35	1	1	469	0	11
73	1	49	2901	1879	28	1	4	2237	916	13
74	1	49	3719	2644	28	1	94	14589	12794	86
75	1	49	3687	2656	28	1	3	1871	467	12
76	1	49	4867	3428	36	1	22	5179	3346	32
77	1	49	3276	2215	27	1	9	2001	1001	18
78	1	49	6094	2672	77	1	104	29846	19223	200
79	1	49	3004	1404	56	1	522	53951	39584	378
80	1	49	2406	1525	26	1	0	0	0	0
81	1	49	3569	2422	27	1	25	5297	3951	39
82	1	49	3223	1496	28	1	19	2757	500	20
83	1	49	5300	3943	50	1	6	2383	953	16
84	1	49	3901	2851	33	1	1	37	0	0
85	1	49	3406	2288	33	1	8	2875	1168	16
86	1	49	3436	2487	32	1	10	1985	556	14
87	1	49	2528	1631	29	1	55	10818	4880	69
88	1	49	6965	3565	81	1	24	7813	3021	48
89	1	49	5580	4127	66	1	1	1278	0	8
90	1	49	3231	2148	30	1	12	3479	2039	19
