10311	19824
10311	23249
10311	22657
10311	16487
10311	17375
10311	23973
10311	11208
10311	22753
10311	23534
10311	22752
10311	16330
10311	26175
10311	23331
10311	16208
10311	11523
10311	25998
10311	22596
10311	13118
10311	26224
10311	28744
10311	20051
10311	26764
10311	15639
10311	17309
10311	23970
10311	26076
10311	18952
10311	22529
10311	25242
10311	23997
10311	24803
10311	24654
10311	25665
10311	28338
10311	26534
10311	18950
10311	26633
10311	26136
10311	14358
10311	10595
10311	26512
10311	18690
10311	20042
10311	24503
10311	28839
10311	24452
10311	23372
10311	24826
10311	10368
10311	28198
10311	16320
10311	23967
10311	18691
10311	18904
10311	18694
10311	23525
10311	26601
10311	23972
10311	25934
10311	19691
10311	28651
10311	19307
10311	25724
10311	17670
10311	26296
10311	24045
10311	21410
10311	26913
10311	24867
10311	17570
10311	26518
10311	13679
10311	25726
10311	28821
10311	21567
10311	28738
10311	27788
10311	22755
10311	17492
10311	18639
10311	19821
10311	26436
10311	23736
10311	26059
10311	24004
10311	19902
10311	25052
10311	23398
10311	16209
10311	17594
10311	25172
10311	26695
10311	16015
10311	24410
10311	24028
10311	19498
10311	23876
10311	13178
10311	13404
10311	24447
10311	14626
10311	27989
10311	18637
10311	22013
10311	18566
10311	18420
10311	18772
10311	17034
10311	16496
10311	16492
10311	27501
10311	23408
10311	28183
10311	20019
10311	28308
10311	13227
10311	25240
10311	30267
10311	26702
10311	13821
10311	19936
10311	13866
10311	22811
10311	27403
10311	17541
10311	18734
10311	28517
10311	22408
10311	22803
10311	28650
10311	24786
10311	17036
10311	26083
10311	23328
10311	18035
10311	11879
10311	24057
10311	19842
10311	25511
10311	24673
10311	30574
10311	19297
10311	27268
10311	26597
10311	18726
10311	17098
10311	24010
10311	26458
10311	27834
10311	17301
10311	28355
10311	17939
10311	26440
10311	23996
10311	23585
10311	17573
10311	28834
10311	10315
10311	13252
10311	26236
10311	14800
10311	25653
10311	25268
10311	19937
10311	28837
10311	21538
10311	24054
10311	25024
10311	22015
10311	27908
10311	24607
10311	25924
10311	18368
10311	26848
10311	28001
10311	14831
10311	23628
10311	26602
10311	25153
10311	25901
10311	14850
10311	12768
10311	19637
10311	12282
10311	25173
10311	20253
10311	21776
10311	22800
10311	25159
10311	17548
10311	17078
10311	20474
10311	14822
10311	25857
10311	25470
10311	15520
10311	28551
10311	23385
10311	19921
10311	24562
10311	16650
10311	28137
10311	15042
10311	25124
10311	28479
10311	21892
10311	29090
10311	26526
10311	18753
10311	28706
10311	27340
10311	24411
10311	10347
10311	20024
10311	16009
10311	14015
10311	29099
10311	17540
10311	26617
10311	17504
10311	28436
10311	24068
10311	29685
10311	25736
10311	10450
10311	20343
10311	25625
10311	24230
10311	24218
10311	22994
10311	23783
10311	26756
10311	19896
10311	24767
10311	17811
10311	21784
10311	24092
10311	28483
10311	24921
10311	28730
10311	26649
10311	23274
10311	14826
10311	28549
10311	10718
10311	25693
10311	28691
10311	28328
10311	24553
10311	24279
10311	30236
10311	28073
10311	18920
10311	27768
10311	26344
10311	15214
10311	26206
10311	15192
10311	18101
10311	28745
10311	25320
10311	23288
10311	24466
10311	24589
10311	13827
10311	19258
10311	21542
10311	24087
10311	18729
10311	23537
10311	20244
10311	26506
10311	24167
10311	25787
10311	17547
10311	26585
10311	20970
10311	20290
10311	17295
10311	15525
10311	26588
10311	17691
10311	26768
10311	14199
10311	20073
10311	10378
10311	10393
10311	15867
10311	10327
10311	18433
10311	26014
10311	17712
10311	25740
10311	28581
10311	12078
10311	18308
10311	10455
10311	28860
10311	24568
10311	28423
10311	28897
10311	22943
10311	24362
10311	22591
10311	10439
10311	19290
10311	25989
10311	25628
10311	17604
10311	13908
10311	10359
10311	25755
10311	26761
10311	10578
10311	18673
10311	10540
10311	18432
10311	21576
10311	16566
10311	28939
10311	17940
10311	13204
10311	23209
10311	29598
10311	15329
10311	13607
10311	17494
10311	17588
10311	28677
10311	23430
10311	15375
10311	28776
10311	23123
10311	10554
10311	18309
10311	21467
10311	13216
10311	30631
10311	24704
10311	24841
10311	19208
10311	21556
10311	25477
10311	26766
10311	24228
10311	30743
10311	26557
10311	26465
10311	10346
10311	19459
10311	26901
10311	26158
10311	10469
10311	25937
10311	21611
10311	18671
10311	26339
10311	16652
10311	25983
10311	30350
10311	24311
10311	10493
10311	26065
10311	17752
10311	20672
10311	22245
10311	26353
10311	15227
10311	18842
